bin,cumulative_traveltime_dijkstra-fastest-path,cumulative_traveltime_dijkstra-shortest-path
214,0.804350159963927,0.5610332166706031
215,0.8069052884718608,0.563588345178537
216,0.8094604169797947,0.5661649453546046
217,0.8120370171558623,0.5687200738625384
218,0.8145921456637961,0.5712752023704722
219,0.8171472741717299,0.5738518025465399
220,0.8197238743477976,0.5764069310544737
221,0.8222575311875975,0.5789835312305414
222,0.8248341313636651,0.5815386597384752
223,0.827389259871599,0.584093788246409
224,0.8299443883795328,0.5866703884224767
225,0.8325209885556004,0.5892255169304105
226,0.8350761170635342,0.5917806454383443
227,0.8376312455714681,0.5943357739462781
228,0.8399072423936612,0.596890902454212
229,0.842054409207051,0.5993172009533424
230,0.8445451227105831,0.601679084448071
231,0.8470358362141153,0.6038906662658625
232,0.8495909647220491,0.606102248083654
233,0.8521675648981167,0.6082923582333115
234,0.8547226934060506,0.6104609967148351
235,0.8572992935821182,0.612779936873296
236,0.859854422090052,0.6153135937130959
237,0.8624095505979859,0.6177398922122264
238,0.8649861507740535,0.6200588323706873
239,0.8675412792819873,0.6224421875335499
240,0.8700749361217872,0.6250187877096175
241,0.8726515362978549,0.6275739162175513
242,0.8752066648057887,0.6301290447254851
243,0.8777832649818563,0.6327056449015528
244,0.8803383934897901,0.6352607734094866
245,0.882893521997724,0.6378373735855543
246,0.8854701221737916,0.6403925020934881
247,0.8880037790135915,0.6429476306014219
248,0.8905589075215253,0.6455242307774895
249,0.893135507697593,0.6480793592854234
250,0.8956906362055268,0.650655959461491
251,0.8980310480321216,0.6532110879694248
252,0.8998990831597707,0.6557662164773587
253,0.9020033066368928,0.6583213449852925
254,0.9040860584458807,0.6608764734932263
255,0.9061473385867348,0.6634316020011601
256,0.9081871470594552,0.6660082021772278
257,0.9101840121959076,0.6685418590170277
258,0.9123526506774312,0.6711184591930953
259,0.914478345822687,0.6736735877010291
260,0.9165610976316751,0.676228716208963
261,0.9186653211087972,0.6788053163850306
262,0.9207480729177852,0.6813604448929644
263,0.9228093530586392,0.6839155734008983
264,0.9248491615313597,0.6864921735769659
265,0.9268889700040798,0.6890473020848997
266,0.9288643634723984,0.6916239022609674
267,0.9309685869495202,0.6941790307689012
268,0.9330513387585084,0.696734159276835
269,0.9350482038949608,0.6991175144396976
270,0.9369806540270116,0.7013290962574891
271,0.938998990831598,0.7037983380928873
272,0.9409743842999164,0.7063749382689549
273,0.9429927211045028,0.7089300667768887
274,0.9451184162497586,0.7115066669529564
275,0.9471367530543447,0.7140617954608902
276,0.9490262598501278,0.7165954523006901
277,0.9507869366371072,0.7191720524767578
278,0.9525046700878192,0.7217271809846916
279,0.9541365168659952,0.7241964228200898
280,0.9558113069804391,0.7264724196422829
281,0.9575290404311512,0.7288343031370116
282,0.9591608872093272,0.7311317716273386
283,0.9608142056556374,0.7334936551220672
284,0.9625104674382152,0.7357696519442604
285,0.9642067292207932,0.7381959504433908
286,0.9658385759989692,0.7406007772743873
287,0.9675563094496812,0.7429197174328482
288,0.96903785455092,0.7452171859231752
289,0.969875249608142,0.7474072960728327
290,0.970669701329096,0.7497262362312936
291,0.9715070963863182,0.7520022330534868
292,0.972408906447942,0.7541708715350104
293,0.973203358168896,0.756532755029739
294,0.9740836965623858,0.7587658085156643
295,0.97487814828334,0.7610847486741252
296,0.9757584866768296,0.7632748588237828
297,0.9765744100659178,0.7656367423185114
298,0.977368861786872,0.7678912674725706
299,0.978206256844094,0.7701672642947638
300,0.97906512356945,0.7724432611169569
301,0.9798381036222702,0.7745904279303467
302,0.9806540270113584,0.7768020097481382
303,0.9815773087411158,0.7790780065703313
304,0.9823502887939362,0.7813540033925245
305,0.9832950421918276,0.7835011702059143
306,0.984046550576514,0.7858201103643752
307,0.984883945633736,0.7880746355184344
308,0.9856783973546902,0.7902862173362258
309,0.9865157924119122,0.7924977991540173
310,0.987417602473536,0.7945805509630054
311,0.9883194125351596,0.7968136044489307
312,0.989049449251712,0.7990681296029899
313,0.989886844308934,0.8012367680845135
314,0.990788654370558,0.803426878234171
315,0.99162604942778,0.8055740450475608
316,0.992441972816868,0.8077856268653523
317,0.993236424537822,0.8098254353380725
318,0.9941597062675795,0.8119081871470606
319,0.994911214652266,0.8140768256285842
320,0.9957271380413542,0.8163313507826434
321,0.9966504197711116,0.818714705945506
322,0.9975092864964676,0.8208618727588958
323,0.998282266549288,0.8230305112404194
324,0.999076718270242,0.8251562063856752
325,0.9999785283318656,0.8273677882034667
326,0.9999999999999996,0.8295149550168565
327,,0.8316406501621123
328,,0.8340240053249749
329,,0.836106757133963
330,,0.8381895089429511
331,,0.8401863740794036
332,,0.842397955897195
333,,0.8448027827281915
334,,0.8471002512185185
335,,0.8493547763725777
336,,0.8514375281815658
337,,0.8536705816674911
338,,0.8558606918171486
339,,0.8582011036437435
340,,0.8604771004659366
341,,0.8625813239430585
342,,0.8648143774289838
343,,0.8671118459193108
344,,0.8690872393876293
345,,0.8711699911966174
346,,0.8732527430056055
347,,0.8753140231464597
348,,0.877332359951046
349,,0.8794795267644357
350,,0.8816911085822272
351,,0.8838812187318847
352,,0.886135743885944
353,,0.8883258540356015
354,,0.8904515491808573
355,,0.8927060743349166
356,,0.8948317694801724
357,,0.8970433512979639
358,,0.8989758014300147
359,,0.9010585532390027
360,,0.9031842483842586
361,,0.9051811135207112
362,,0.9072209219934312
363,,0.9094110321430888
364,,0.9113864256114074
365,,0.9134047624159936
366,,0.9153801558843122
367,,0.9173984926888984
368,,0.9194168294934848
369,,0.9215210529706068
370,,0.923539389775193
371,,0.9255147832435116
372,,0.9276619500569012
373,,0.9296802868614876
374,,0.9315912653254044
375,,0.9336740171343926
376,,0.9357782406115144
377,,0.9378180490842348
378,,0.9399008008932228
379,,0.9420264960384788
380,,0.944044832843065
381,,0.9460631696476512
382,,0.9480815064522377
383,,0.9500354282524222
384,,0.9519893500526068
385,,0.9537070835033186
386,,0.955467760290298
387,,0.957164022072876
388,,0.9589032271917216
389,,0.9606639039787012
390,,0.9623386940931452
391,,0.9639920125394552
392,,0.9656882743220332
393,,0.9667403860605942
394,,0.96759925278595
395,,0.968458119511306
396,,0.9691881562278584
397,,0.970111437957616
398,,0.9708629463423024
399,,0.971764756403926
400,,0.972580679793014
401,,0.973461018186504
402,,0.974276941575592
403,,0.975071393296546
404,,0.9759087883537682
405,,0.976767655079124
406,,0.977583578468212
407,,0.978420973525434
408,,0.979258368582656
409,,0.980138706976146
410,,0.980954630365234
411,,0.9818134970905898
412,,0.982650892147812
413,,0.9835312305413016
414,,0.984282738925988
415,,0.98512013398321
416,,0.9859360573722982
417,,0.986794924097654
418,,0.987632319154876
419,,0.988448242543964
420,,0.9893929959418556
421,,0.990144504326542
422,,0.9910033710518978
423,,0.9918837094453876
424,,0.9926781611663418
425,,0.9935155562235638
426,,0.9943958946170536
427,,0.99514740300174
428,,0.9960277413952298
429,,0.996822193116184
430,,0.9977025315096736
431,,0.9985399265668956
432,,0.9994202649603856
433,,1.0000000000000009
